#track type=wiggle_0 name="100 Vert. Cons" description="100 vertebrates conservation by PhastCons"
#	output date: 2017-11-16 20:09:40 UTC
#	chrom specified: chr13
#	position specified: 32889617-32973809
#	This data has been compressed with a minor loss in resolution.
#	(Worst case: 0.0078125)  The original source data
#	(before querying and compression) is available at 
#		http://hgdownload.cse.ucsc.edu/downloads.html
#variableStep chrom=chr13 span=1
32889617	0.992126
32889618	0.992126
32889619	1
32889620	1
32889621	1
32889622	1
32889623	1
32889624	0.992126
32889625	0.929134
32889626	0.204724
32889627	0.015748
32889628	0.00787402
32889629	0.141732
32889630	0.149606
32889631	0.314961
32889632	0.472441
32889633	0.574803
32889634	0.566929
32889635	0.0472441
32889636	0
32889637	0
32889638	0
32889639	0
32889640	0
32889641	0
32889642	0
32889643	0.00787402
32889644	0
32889645	0
32889646	0.00787402
32889647	0.00787402
32889648	0.0551181
32889649	0.0866142
32889650	0.0551181
32889651	0.0551181
32889652	0.0472441
32889653	0.015748
32889654	0.00787402
32889655	0.015748
32889656	0
32889657	0
32889658	0
32889659	0
32889660	0
32889661	0
32889662	0
32889663	0
32889664	0
32889665	0
32889666	0
32889667	0
32889668	0
32889669	0
32889670	0
32889671	0
32889672	0
32889673	0
32889674	0
32889675	0
32889676	0
32889677	0
32889678	0
32889679	0
32889680	0
32889681	0
32889682	0
32889683	0
32889684	0
32889685	0
32889686	0
32889687	0
32889688	0
32889689	0
32889690	0
32889691	0
32889692	0
32889693	0
32889694	0
32889695	0
32889696	0
32889697	0
32889698	0
32889699	0
32889700	0
32889701	0
32889702	0
32889703	0
32889704	0
32889705	0
32889706	0
32889707	0
32889708	0
32889709	0
32889710	0
32889711	0
32889712	0
32889713	0
32889714	0
32889715	0
32889716	0
32889717	0
32889718	0
32889719	0
32889720	0
32889721	0
32889722	0
32889723	0
32889724	0
32889725	0
32889726	0
32889727	0
32889728	0
32889729	0
32889730	0
32889731	0
32889732	0.023622
32889733	0
32889734	0
32889735	0.00787402
32889736	0.0314961
32889737	0.102362
32889738	0
32889739	0
32889740	0
32889741	0
32889742	0
32889743	0
32889744	0
32889745	0
32889746	0
32889747	0
32889748	0
32889749	0
32889750	0
32889751	0
32889752	0
32889753	0
32889754	0
32889755	0
32889756	0
32889757	0
32889758	0
32889759	0
32889760	0
32889761	0
32889762	0
32889763	0
32889764	0
32889765	0
32889766	0
32889767	0
32889768	0
32889769	0
32889770	0
32889771	0
32889772	0
32889773	0
32889774	0
32889775	0
32889776	0.00787402
32889777	0
32889778	0
32889779	0
32889780	0
32889781	0
32889782	0
32889783	0
32889784	0
32889785	0
32889786	0
32889787	0
32889788	0
32889789	0
32889790	0
32889791	0
32889792	0
32889793	0
32889794	0
32889795	0
32889796	0
32889797	0
32889798	0.724409
32889799	0.88189
32889800	0.984252
32889801	0.992126
32889802	0.992126
32889803	0.992126
32889804	1
32889805	1
32889806	1
32889807	0.992126
32889808	1
32889809	1
32889810	0.992126
32889811	0.952756
32889812	0
32889813	0
32889814	0
32889815	0
32889816	0
32889817	0
32889818	0.110236
32889819	0.11811
32889820	0.204724
32889821	0.275591
32889822	0.346457
32889823	0.551181
32889824	0.590551
32889825	0.377953
32889826	0.0708661
32889827	0.0629921
32889828	0.0314961
32889829	0
32889830	0
32889831	0
32889832	0
32889833	0
32889834	0
32889835	0
32889836	0
32889837	0
32889838	0
32889839	0
32889840	0
32889841	0
32889842	0
32889843	0
32889844	0
32889845	0
32889846	0
32889847	0
32889848	0
32889849	0
32889850	0
32889851	0
32889852	0
32889853	0.00787402
32889854	0
32889855	0
32889856	0
32889857	0
32889858	0
32889859	0
32889860	0
32889861	0
32889862	0.023622
32889863	0.015748
32889864	0.015748
32889865	0.015748
32889866	0
32889867	0
32889868	0
32889869	0
32889870	0
32889871	0
32889872	0
32889873	0.015748
32889874	0.102362
32889875	0.165354
32889876	0
32889877	0
32889878	0
32889879	0
32889880	0
32889881	0
32889882	0
32889883	0
32889884	0
32889885	0
32889886	0
32889887	0.0629921
32889888	0.188976
32889889	0.220472
32889890	0
32889891	0
32889892	0
32889893	0
32889894	0
32889895	0.00787402
32889896	0.275591
32889897	0.346457
32889898	0.362205
32889899	0.354331
32889900	0.409449
32889901	0.283465
32889902	0.228346
32889903	0
32889904	0
32889905	0
32889906	0
32889907	0
32889908	0
32889909	0
32889910	0
32889911	0
32889912	0
32889913	0
32889914	0
32889915	0
32889916	0
32889917	0
32889918	0
32889919	0
32889920	0
32889921	0
32889922	0
32889923	0
32889924	0
32889925	0
32889926	0
32889927	0
32889928	0
32889929	0
32889930	0
32889931	0
32889932	0
32889933	0
32889934	0
32889935	0
32889936	0
32889937	0
32889938	0
32889939	0
32889940	0
32889941	0
32889942	0
32889943	0
32889944	0
32889945	0
32889946	0
32889947	0
32889948	0
32889949	0
32889950	0
32889951	0
32889952	0
32889953	0
32889954	0
32889955	0
32889956	0
32889957	0
32889958	0
32889959	0
32889960	0
32889961	0
32889962	0
32889963	0
32889964	0
32889965	0
32889966	0
32889967	0
32889968	0
32889969	0
32889970	0
32889971	0
32889972	0
32889973	0
32889974	0
32889975	0.00787402
32889976	0.00787402
32889977	0
32889978	0
32889979	0
32889980	0
32889981	0
32889982	0
32889983	0
32889984	0
32889985	0
32889986	0
32889987	0
32889988	0
32889989	0
32889990	0
32889991	0
32889992	0
32889993	0
32889994	0
32889995	0
32889996	0
32889997	0
32889998	0
32889999	0
32890000	0
32890001	0
32890002	0
32890003	0
32890004	0
